student_id,Frame,Emotions,Main Emotion,Face Position
student_1,160,"{'angry': 0.0014790858585911337, 'disgust': 5.461363805636665e-07, 'fear': 4.73892328045622e-05, 'happy': 99.83483552932739, 'sad': 0.0019628143490990624, 'surprise': 3.657891056718654e-06, 'neutral': 0.1616758992895484}",happy,"{'x': 1458, 'y': 591, 'w': 58, 'h': 62, 'left_eye': (1479, 619), 'right_eye': (1502, 624)}"
student_2,160,"{'angry': 34.551870822906494, 'disgust': 0.0011447667930042371, 'fear': 0.255891983397305, 'happy': 0.17466975841671228, 'sad': 12.889930605888367, 'surprise': 4.3006713212889736e-05, 'neutral': 52.12644934654236}",neutral,"{'x': 1238, 'y': 607, 'w': 52, 'h': 63, 'left_eye': (1250, 631), 'right_eye': (1274, 635)}"
student_3,160,"{'angry': 0.4730951788631188, 'disgust': 1.5950257177624785e-05, 'fear': 0.040866963789319324, 'happy': 0.0024797882019951425, 'sad': 4.9251477375714625, 'surprise': 1.6809404293436383e-05, 'neutral': 94.5583757494912}",neutral,"{'x': 762, 'y': 480, 'w': 26, 'h': 34, 'left_eye': (768, 493), 'right_eye': (782, 493)}"
student_4,160,"{'angry': 48.10494780540466, 'disgust': 0.008099748811218888, 'fear': 22.19233363866806, 'happy': 0.0039314640162047, 'sad': 29.62905764579773, 'surprise': 0.007433322025462985, 'neutral': 0.05419553490355611}",angry,"{'x': 607, 'y': 490, 'w': 23, 'h': 29, 'left_eye': (614, 501), 'right_eye': (626, 500)}"
student_0,170,"{'angry': 37.88124918937683, 'disgust': 1.4633526390639418e-06, 'fear': 6.155801936984062, 'happy': 18.44264715909958, 'sad': 1.5590830706059933, 'surprise': 0.03189902345184237, 'neutral': 35.92931926250458}",angry,"{'x': 531, 'y': 602, 'w': 56, 'h': 67, 'left_eye': (547, 631), 'right_eye': (573, 625)}"
student_1,170,"{'angry': 0.47567058354616165, 'disgust': 0.0064435786043759435, 'fear': 0.0010560253940639086, 'happy': 97.79329299926758, 'sad': 0.6196965463459492, 'surprise': 1.5184518531441427e-05, 'neutral': 1.1038181371986866}",happy,"{'x': 1458, 'y': 592, 'w': 59, 'h': 63, 'left_eye': (1478, 619), 'right_eye': (1502, 624)}"
student_2,170,"{'angry': 1.5046768821775913, 'disgust': 1.3215146754674834e-07, 'fear': 0.004891725620836951, 'happy': 0.0899007311090827, 'sad': 0.10687236208468676, 'surprise': 5.122588131456496e-07, 'neutral': 98.29366207122803}",neutral,"{'x': 1240, 'y': 604, 'w': 51, 'h': 67, 'left_eye': (1256, 631), 'right_eye': (1280, 635)}"
student_3,170,"{'angry': 0.4227766767144203, 'disgust': 0.0001359611587758991, 'fear': 0.11171275982633233, 'happy': 0.06794082000851631, 'sad': 4.455773159861565, 'surprise': 0.0007488753908546641, 'neutral': 94.94091272354126}",neutral,"{'x': 762, 'y': 479, 'w': 25, 'h': 35, 'left_eye': (768, 493), 'right_eye': (782, 493)}"
student_4,170,"{'angry': 86.67299151420593, 'disgust': 0.0001562984721203975, 'fear': 9.782673418521881, 'happy': 0.07495884201489389, 'sad': 3.3897031098604202, 'surprise': 0.001417756993760122, 'neutral': 0.07810312672518194}",angry,"{'x': 606, 'y': 488, 'w': 25, 'h': 31, 'left_eye': (614, 501), 'right_eye': (626, 500)}"
student_0,180,"{'angry': 67.69861789925312, 'disgust': 0.00015899004969391516, 'fear': 0.08414063907228578, 'happy': 0.24906376551851817, 'sad': 5.381591514538707, 'surprise': 0.0003053783439341262, 'neutral': 26.586127470270092}",angry,"{'x': 533, 'y': 604, 'w': 56, 'h': 68, 'left_eye': (551, 634), 'right_eye': (576, 628)}"
student_1,180,"{'angry': 0.08751655695959926, 'disgust': 3.4613905491864827e-09, 'fear': 7.330945095418429e-05, 'happy': 0.15514323022216558, 'sad': 0.23698820732533932, 'surprise': 5.15681541912727e-06, 'neutral': 99.52027797698975}",neutral,"{'x': 1461, 'y': 597, 'w': 54, 'h': 64, 'left_eye': (1481, 620), 'right_eye': (1505, 626)}"
student_2,180,"{'angry': 30.272969603538513, 'disgust': 1.2163919649310628e-06, 'fear': 0.0053545682021649554, 'happy': 1.3605648651719093, 'sad': 0.4780441988259554, 'surprise': 1.7822754827534482e-06, 'neutral': 67.8830623626709}",neutral,"{'x': 1243, 'y': 605, 'w': 52, 'h': 68, 'left_eye': (1259, 632), 'right_eye': (1284, 635)}"
student_3,180,"{'angry': 1.5099520795047283, 'disgust': 0.00011293061561445938, 'fear': 0.18317028880119324, 'happy': 0.14679639134556055, 'sad': 6.293735653162003, 'surprise': 0.0007653501597815193, 'neutral': 91.86546802520752}",neutral,"{'x': 761, 'y': 479, 'w': 25, 'h': 35, 'left_eye': (769, 493), 'right_eye': (782, 493)}"
student_4,180,"{'angry': 31.46895468235016, 'disgust': 0.08254565764218569, 'fear': 7.014197111129761, 'happy': 0.0016449592294520698, 'sad': 61.257702112197876, 'surprise': 0.0004689470188168343, 'neutral': 0.17448579892516136}",sad,"{'x': 608, 'y': 490, 'w': 24, 'h': 30, 'left_eye': (615, 501), 'right_eye': (627, 501)}"
student_1,190,"{'angry': 0.0036470947834168262, 'disgust': 4.09105399316689e-11, 'fear': 3.6210984379753296e-05, 'happy': 0.46120708898221385, 'sad': 0.013877487600484479, 'surprise': 7.238204905228491e-06, 'neutral': 99.52121978745225}",neutral,"{'x': 1460, 'y': 596, 'w': 58, 'h': 64, 'left_eye': (1480, 619), 'right_eye': (1505, 626)}"
student_0,190,"{'angry': 15.669600665569305, 'disgust': 3.652045563740103e-05, 'fear': 0.7441578432917595, 'happy': 0.15653823502361774, 'sad': 4.894145205616951, 'surprise': 0.015190179692581296, 'neutral': 78.52032780647278}",neutral,"{'x': 537, 'y': 613, 'w': 54, 'h': 63, 'left_eye': (553, 640), 'right_eye': (578, 635)}"
student_2,190,"{'angry': 70.58581534539553, 'disgust': 0.00306308120411094, 'fear': 10.253588721370026, 'happy': 7.993510096878415, 'sad': 1.244881450824824, 'surprise': 0.012246857661566595, 'neutral': 9.906896794253397}",angry,"{'x': 1247, 'y': 608, 'w': 49, 'h': 67, 'left_eye': (1263, 634), 'right_eye': (1286, 636)}"
student_3,190,"{'angry': 0.5443537000926554, 'disgust': 7.502486190954127e-06, 'fear': 0.07000866879760735, 'happy': 0.0068427598748231604, 'sad': 4.437209185195517, 'surprise': 0.00012267192509118766, 'neutral': 94.94145482429593}",neutral,"{'x': 762, 'y': 479, 'w': 27, 'h': 36, 'left_eye': (769, 492), 'right_eye': (783, 493)}"
student_4,190,"{'angry': 32.6636403799057, 'disgust': 0.30175100546330214, 'fear': 1.9451739266514778, 'happy': 0.014815435861237347, 'sad': 60.94541549682617, 'surprise': 0.003197892874595709, 'neutral': 4.126008227467537}",sad,"{'x': 608, 'y': 489, 'w': 25, 'h': 31, 'left_eye': (616, 501), 'right_eye': (628, 501)}"
student_1,200,"{'angry': 0.04637515506987453, 'disgust': 1.315643228397898e-08, 'fear': 0.0012982742965356958, 'happy': 1.0456570116077073, 'sad': 0.40943848546972783, 'surprise': 6.228147613608491e-06, 'neutral': 98.4972237644925}",neutral,"{'x': 1462, 'y': 596, 'w': 59, 'h': 65, 'left_eye': (1483, 620), 'right_eye': (1507, 626)}"
student_0,200,"{'angry': 25.057965523954095, 'disgust': 0.00035359696207402615, 'fear': 3.349382829592565, 'happy': 0.0025910805012409614, 'sad': 48.80450949722642, 'surprise': 0.0004044397910645169, 'neutral': 22.784799073314556}",sad,"{'x': 538, 'y': 613, 'w': 53, 'h': 64, 'left_eye': (555, 641), 'right_eye': (579, 635)}"
student_2,200,"{'angry': 24.929171800613403, 'disgust': 0.0017368969565723091, 'fear': 0.3220765618607402, 'happy': 17.543397843837738, 'sad': 0.9049489162862301, 'surprise': 0.00333741118083708, 'neutral': 56.295329332351685}",neutral,"{'x': 1251, 'y': 608, 'w': 51, 'h': 63, 'left_eye': (1270, 634), 'right_eye': (1294, 636)}"
student_3,200,"{'angry': 1.3007397451388532, 'disgust': 4.5884143914123806e-05, 'fear': 0.2820442068405994, 'happy': 0.032755055411390115, 'sad': 12.581478069004783, 'surprise': 0.00015398230305688088, 'neutral': 85.80278584990333}",neutral,"{'x': 762, 'y': 479, 'w': 27, 'h': 36, 'left_eye': (769, 492), 'right_eye': (783, 493)}"
student_4,200,"{'angry': 0.5963538552944487, 'disgust': 8.551130601575815e-07, 'fear': 2.0986369518800916, 'happy': 1.0464167669678668e-05, 'sad': 97.15352024477961, 'surprise': 7.187892383291392e-06, 'neutral': 0.1514733018247249}",sad,"{'x': 608, 'y': 488, 'w': 23, 'h': 31, 'left_eye': (616, 501), 'right_eye': (629, 501)}"
student_1,210,"{'angry': 0.20253772381693125, 'disgust': 2.502373641632971e-07, 'fear': 0.013145482807885855, 'happy': 13.391607999801636, 'sad': 0.17981792334467173, 'surprise': 0.0033600364986341447, 'neutral': 86.2095296382904}",neutral,"{'x': 1463, 'y': 596, 'w': 59, 'h': 65, 'left_eye': (1484, 620), 'right_eye': (1509, 626)}"
student_2,210,"{'angry': 1.1390697715795313, 'disgust': 0.001219661899209746, 'fear': 0.2859359731899532, 'happy': 14.73793062711589, 'sad': 7.769939122207269, 'surprise': 0.000635802659111572, 'neutral': 76.06526302513325}",neutral,"{'x': 1254, 'y': 608, 'w': 54, 'h': 69, 'left_eye': (1277, 636), 'right_eye': (1301, 636)}"
student_0,210,"{'angry': 14.678899943828583, 'disgust': 2.2176656067074418e-07, 'fear': 0.550823612138629, 'happy': 0.002873120865842793, 'sad': 9.928294271230698, 'surprise': 0.000791161619417835, 'neutral': 74.83831644058228}",neutral,"{'x': 537, 'y': 617, 'w': 52, 'h': 61, 'left_eye': (553, 642), 'right_eye': (577, 636)}"
student_3,210,"{'angry': 3.194119408726692, 'disgust': 0.0001583289417794731, 'fear': 0.07627271697856486, 'happy': 0.04549854784272611, 'sad': 2.119283378124237, 'surprise': 0.0005690296347893309, 'neutral': 94.56409811973572}",neutral,"{'x': 762, 'y': 477, 'w': 27, 'h': 37, 'left_eye': (771, 491), 'right_eye': (784, 491)}"
student_4,210,"{'angry': 4.533088579773903, 'disgust': 0.00024135233616107143, 'fear': 6.573544442653656, 'happy': 0.0001220930130330089, 'sad': 88.6925220489502, 'surprise': 0.0003517736104186042, 'neutral': 0.20012694876641035}",sad,"{'x': 609, 'y': 489, 'w': 24, 'h': 31, 'left_eye': (616, 501), 'right_eye': (628, 501)}"
student_1,220,"{'angry': 0.0004908997490671081, 'disgust': 3.088475568813914e-11, 'fear': 1.610858209580059e-06, 'happy': 98.6256240979209, 'sad': 0.00025359665107290325, 'surprise': 2.382562058659084e-05, 'neutral': 1.3736037424864616}",happy,"{'x': 1465, 'y': 598, 'w': 55, 'h': 63, 'left_eye': (1485, 622), 'right_eye': (1511, 627)}"
student_0,220,"{'angry': 1.538323238492012, 'disgust': 7.949483915581368e-06, 'fear': 1.1286983266472816, 'happy': 0.005419116132543422, 'sad': 10.669329017400742, 'surprise': 0.003739116436918266, 'neutral': 86.65448427200317}",neutral,"{'x': 537, 'y': 616, 'w': 52, 'h': 62, 'left_eye': (553, 642), 'right_eye': (577, 637)}"
student_2,220,"{'angry': 0.009262943785870448, 'disgust': 6.547077759933018e-05, 'fear': 0.10751265799626708, 'happy': 52.61889696121216, 'sad': 0.5016856826841831, 'surprise': 0.00021629898583341856, 'neutral': 46.762362122535706}",happy,"{'x': 1260, 'y': 607, 'w': 49, 'h': 61, 'left_eye': (1279, 635), 'right_eye': (1302, 635)}"
student_3,220,"{'angry': 0.015277052626694895, 'disgust': 2.919067606206581e-07, 'fear': 0.001960038688096661, 'happy': 1.1183973137079068, 'sad': 0.06986071655627886, 'surprise': 0.0003636171175730955, 'neutral': 98.79413835967412}",neutral,"{'x': 765, 'y': 471, 'w': 26, 'h': 35, 'left_eye': (774, 484), 'right_eye': (787, 484)}"
student_4,220,"{'angry': 3.5570087168817945, 'disgust': 0.00019146210665681849, 'fear': 10.208175939808841, 'happy': 9.241301182226301e-05, 'sad': 86.03800451982049, 'surprise': 0.00027739360410056836, 'neutral': 0.19624951533970328}",sad,"{'x': 609, 'y': 489, 'w': 23, 'h': 31, 'left_eye': (617, 501), 'right_eye': (628, 501)}"
student_1,230,"{'angry': 43.43409318517528, 'disgust': 0.00023421470750782634, 'fear': 0.0972943322698823, 'happy': 11.0936822183511, 'sad': 6.107754277258602, 'surprise': 0.00011068532148079025, 'neutral': 39.26682898201597}",angry,"{'x': 1464, 'y': 594, 'w': 60, 'h': 67, 'left_eye': (1487, 620), 'right_eye': (1511, 624)}"
student_2,230,"{'angry': 0.11843806132674217, 'disgust': 0.0025654340788605623, 'fear': 0.06714396295137703, 'happy': 49.575215578079224, 'sad': 0.45051961205899715, 'surprise': 0.015350413741543889, 'neutral': 49.770766496658325}",neutral,"{'x': 1259, 'y': 606, 'w': 52, 'h': 65, 'left_eye': (1281, 635), 'right_eye': (1304, 635)}"
student_0,230,"{'angry': 1.8384657800197601, 'disgust': 3.822258065611095e-07, 'fear': 79.8592746257782, 'happy': 4.5571658802145976e-05, 'sad': 17.64950156211853, 'surprise': 9.830363296714495e-05, 'neutral': 0.6526174023747444}",fear,"{'x': 537, 'y': 619, 'w': 50, 'h': 53, 'left_eye': (553, 643), 'right_eye': (577, 637)}"
student_3,230,"{'angry': 0.32879693162255663, 'disgust': 0.001531977068952345, 'fear': 2.984625643149095, 'happy': 28.225613024903897, 'sad': 3.767075093635928, 'surprise': 4.079352433008245, 'neutral': 60.61300761854739}",neutral,"{'x': 763, 'y': 469, 'w': 25, 'h': 35, 'left_eye': (773, 483), 'right_eye': (785, 484)}"
student_4,230,"{'angry': 0.9525764733552933, 'disgust': 7.375667792075546e-05, 'fear': 3.1630702316761017, 'happy': 7.366445231582475e-07, 'sad': 95.83900570869446, 'surprise': 2.2810695554653648e-05, 'neutral': 0.04525106633082032}",sad,"{'x': 609, 'y': 489, 'w': 24, 'h': 31, 'left_eye': (617, 502), 'right_eye': (629, 501)}"
student_1,240,"{'angry': 0.1792785245925188, 'disgust': 1.8358498315301786e-10, 'fear': 0.00011649682392089744, 'happy': 5.26750311255455, 'sad': 0.010647077579051256, 'surprise': 0.0005766705726273358, 'neutral': 94.54187750816345}",neutral,"{'x': 1466, 'y': 600, 'w': 57, 'h': 63, 'left_eye': (1489, 622), 'right_eye': (1514, 627)}"
student_2,240,"{'angry': 0.01687054173089564, 'disgust': 1.7304665478334869e-07, 'fear': 0.00018092389382218244, 'happy': 98.59570264816284, 'sad': 0.0014086558621784206, 'surprise': 0.0034759192203637213, 'neutral': 1.3823681510984898}",happy,"{'x': 1259, 'y': 606, 'w': 52, 'h': 67, 'left_eye': (1282, 635), 'right_eye': (1305, 635)}"
student_0,240,"{'angry': 0.46351109631359577, 'disgust': 6.607811764121688e-12, 'fear': 9.80159484242904e-05, 'happy': 0.06588917458429933, 'sad': 0.298298173584044, 'surprise': 2.610462779273348e-06, 'neutral': 99.1722047328949}",neutral,"{'x': 536, 'y': 613, 'w': 53, 'h': 61, 'left_eye': (554, 639), 'right_eye': (579, 631)}"
student_3,240,"{'angry': 0.002958383811346721, 'disgust': 1.2747332356344288e-08, 'fear': 0.000515472493134439, 'happy': 7.906196266412735, 'sad': 0.05349189159460366, 'surprise': 0.00021227115212241188, 'neutral': 92.03662276268005}",neutral,"{'x': 767, 'y': 476, 'w': 27, 'h': 36, 'left_eye': (776, 489), 'right_eye': (790, 490)}"
student_4,240,"{'angry': 2.8828289648498338, 'disgust': 2.0669675061102997e-06, 'fear': 54.395663214246845, 'happy': 0.0023635034178468048, 'sad': 16.57798390650941, 'surprise': 0.09431288966718142, 'neutral': 26.04683625139758}",fear,"{'x': 609, 'y': 488, 'w': 24, 'h': 31, 'left_eye': (617, 500), 'right_eye': (629, 500)}"
student_1,250,"{'angry': 0.028947641840204597, 'disgust': 1.345602680997049e-13, 'fear': 6.687869702481919e-08, 'happy': 53.114330768585205, 'sad': 0.0003591665972635383, 'surprise': 3.249427615870104e-07, 'neutral': 46.856361627578735}",happy,"{'x': 1467, 'y': 598, 'w': 57, 'h': 63, 'left_eye': (1491, 624), 'right_eye': (1515, 627)}"
student_0,250,"{'angry': 0.005389664875110611, 'disgust': 2.1427701633717783e-13, 'fear': 0.00013396087297223858, 'happy': 0.08758206386119127, 'sad': 0.01637625100556761, 'surprise': 1.4415601867767691e-05, 'neutral': 99.89050626754761}",neutral,"{'x': 538, 'y': 610, 'w': 54, 'h': 63, 'left_eye': (557, 637), 'right_eye': (582, 629)}"
student_2,250,"{'angry': 0.002385718977484866, 'disgust': 4.6434865833503286e-05, 'fear': 0.022746038931185836, 'happy': 90.87719266874747, 'sad': 0.18995759278283075, 'surprise': 0.009433658686470385, 'neutral': 8.898234897746736}",happy,"{'x': 1259, 'y': 606, 'w': 48, 'h': 63, 'left_eye': (1283, 635), 'right_eye': (1305, 635)}"
student_3,250,"{'angry': 0.13420197647064924, 'disgust': 3.363525569177739e-08, 'fear': 0.0014073193597141653, 'happy': 7.456047832965851, 'sad': 0.04162723489571363, 'surprise': 1.2984446584596299e-05, 'neutral': 92.36670136451721}",neutral,"{'x': 767, 'y': 478, 'w': 26, 'h': 35, 'left_eye': (777, 491), 'right_eye': (790, 491)}"
student_4,250,"{'angry': 75.74908588821208, 'disgust': 0.21815464269546525, 'fear': 2.6233976407884145, 'happy': 0.039648555137689716, 'sad': 20.612804330158493, 'surprise': 0.012390835774609343, 'neutral': 0.7445240371390603}",angry,"{'x': 610, 'y': 488, 'w': 24, 'h': 31, 'left_eye': (617, 501), 'right_eye': (630, 500)}"
student_0,260,"{'angry': 2.518562972545624, 'disgust': 0.0008581551810493693, 'fear': 20.60973048210144, 'happy': 1.3113644905388355, 'sad': 53.98437976837158, 'surprise': 0.01418643951183185, 'neutral': 21.560920774936676}",sad,"{'x': 537, 'y': 604, 'w': 54, 'h': 70, 'left_eye': (560, 629), 'right_eye': (582, 626)}"
student_1,260,"{'angry': 0.259253118738718, 'disgust': 2.169783145782695e-10, 'fear': 2.3673075578643585e-06, 'happy': 28.539352329930804, 'sad': 0.006832360347985348, 'surprise': 2.456306877753857e-05, 'neutral': 71.19453377691113}",neutral,"{'x': 1470, 'y': 599, 'w': 56, 'h': 64, 'left_eye': (1495, 625), 'right_eye': (1519, 628)}"
student_2,260,"{'angry': 1.24181639193921e-05, 'disgust': 1.6376314773648357e-13, 'fear': 5.882463960382722e-09, 'happy': 99.96864795684814, 'sad': 1.1201486849188313e-06, 'surprise': 1.650556247234647e-07, 'neutral': 0.03133976424578577}",happy,"{'x': 1262, 'y': 607, 'w': 51, 'h': 68, 'left_eye': (1284, 636), 'right_eye': (1306, 636)}"
student_3,260,"{'angry': 0.11712168343365192, 'disgust': 8.932181105869574e-08, 'fear': 0.0013500139175448567, 'happy': 2.0511670038104057, 'sad': 0.3144110320135951, 'surprise': 8.859608442435274e-05, 'neutral': 97.51586318016052}",neutral,"{'x': 769, 'y': 477, 'w': 28, 'h': 39, 'left_eye': (779, 491), 'right_eye': (793, 492)}"
student_4,260,"{'angry': 76.3933865555064, 'disgust': 0.0152408461893645, 'fear': 0.5436154365699963, 'happy': 0.03222784632801606, 'sad': 22.205797170901636, 'surprise': 0.003889821064288638, 'neutral': 0.8058336534102376}",angry,"{'x': 609, 'y': 488, 'w': 24, 'h': 31, 'left_eye': (617, 500), 'right_eye': (630, 500)}"
student_0,270,"{'angry': 3.923449899163836, 'disgust': 1.1402389712601587e-07, 'fear': 1.255567632947423, 'happy': 0.07474149324321706, 'sad': 5.56503194958162, 'surprise': 0.006343194778044211, 'neutral': 89.1748660311023}",neutral,"{'x': 533, 'y': 603, 'w': 57, 'h': 71, 'left_eye': (557, 630), 'right_eye': (579, 625)}"
student_1,270,"{'angry': 0.016025521199932988, 'disgust': 3.0253550669878967e-10, 'fear': 6.7426726468744064e-06, 'happy': 95.50368136211412, 'sad': 0.0007131394281465064, 'surprise': 0.0018700697593101573, 'neutral': 4.477700007283689}",happy,"{'x': 1477, 'y': 601, 'w': 51, 'h': 59, 'left_eye': (1500, 625), 'right_eye': (1522, 627)}"
student_2,270,"{'angry': 0.0001121047830565658, 'disgust': 1.4087390809436329e-05, 'fear': 0.0032079286029329523, 'happy': 56.63759708404541, 'sad': 1.5708131715655327, 'surprise': 2.8432626208996226e-05, 'neutral': 41.78822934627533}",happy,"{'x': 1261, 'y': 608, 'w': 47, 'h': 61, 'left_eye': (1285, 636), 'right_eye': (1306, 636)}"
student_3,270,"{'angry': 7.227326184511185, 'disgust': 0.005298138421494514, 'fear': 0.02934960648417473, 'happy': 2.6723504066467285, 'sad': 2.6692302897572517, 'surprise': 0.00073529695328034, 'neutral': 87.3957097530365}",neutral,"{'x': 768, 'y': 479, 'w': 26, 'h': 34, 'left_eye': (777, 491), 'right_eye': (790, 492)}"
student_4,270,"{'angry': 12.988203822160223, 'disgust': 0.14675438290886675, 'fear': 2.5198587426374845, 'happy': 0.09238120338394683, 'sad': 81.33245484023747, 'surprise': 0.014306506159466494, 'neutral': 2.906043801432109}",sad,"{'x': 609, 'y': 489, 'w': 24, 'h': 31, 'left_eye': (617, 501), 'right_eye': (630, 500)}"
student_0,280,"{'angry': 0.5497212383729958, 'disgust': 3.450094460372739e-06, 'fear': 85.24076254610792, 'happy': 0.019166114776517588, 'sad': 13.830886115484603, 'surprise': 0.006318337194969487, 'neutral': 0.35313910115594277}",fear,"{'x': 535, 'y': 603, 'w': 55, 'h': 67, 'left_eye': (559, 630), 'right_eye': (578, 625)}"
student_2,280,"{'angry': 0.11109488550573587, 'disgust': 0.00018005713400270906, 'fear': 0.028066267259418964, 'happy': 96.00182771682739, 'sad': 0.001790691567293834, 'surprise': 0.006945808127056807, 'neutral': 3.850102052092552}",happy,"{'x': 1265, 'y': 606, 'w': 50, 'h': 64, 'left_eye': (1288, 634), 'right_eye': (1308, 632)}"
student_1,280,"{'angry': 0.40212166358570295, 'disgust': 3.627650413933206e-07, 'fear': 0.0016824383960551445, 'happy': 2.404248241573782, 'sad': 0.09657240019993184, 'surprise': 0.0008765838038965809, 'neutral': 97.09449445074863}",neutral,"{'x': 1478, 'y': 596, 'w': 51, 'h': 60, 'left_eye': (1504, 622), 'right_eye': (1525, 622)}"
student_3,280,"{'angry': 1.2089978393616867, 'disgust': 6.206039386426715e-06, 'fear': 0.06576125541008944, 'happy': 0.08810438562430314, 'sad': 0.5993955054109686, 'surprise': 0.0016724854329222484, 'neutral': 98.03605699109352}",neutral,"{'x': 767, 'y': 476, 'w': 27, 'h': 37, 'left_eye': (776, 491), 'right_eye': (790, 491)}"
student_4,280,"{'angry': 39.871421456336975, 'disgust': 0.0008861829883244354, 'fear': 0.7748075295239687, 'happy': 0.003753349301405251, 'sad': 57.938915491104126, 'surprise': 0.0005965959644527175, 'neutral': 1.4096232131123543}",sad,"{'x': 610, 'y': 488, 'w': 24, 'h': 31, 'left_eye': (618, 500), 'right_eye': (630, 500)}"
student_0,290,"{'angry': 10.252189636230469, 'disgust': 0.002178337308578193, 'fear': 55.15565872192383, 'happy': 3.033442609012127, 'sad': 18.2800754904747, 'surprise': 0.015531758253928274, 'neutral': 13.260918855667114}",fear,"{'x': 532, 'y': 603, 'w': 56, 'h': 68, 'left_eye': (557, 628), 'right_eye': (577, 625)}"
student_1,290,"{'angry': 0.08408045978285372, 'disgust': 4.3264564153489005e-08, 'fear': 0.0019405873899813741, 'happy': 67.09622740745544, 'sad': 0.13841706095263362, 'surprise': 0.005584690370596945, 'neutral': 32.67374932765961}",happy,"{'x': 1473, 'y': 593, 'w': 51, 'h': 63, 'left_eye': (1499, 619), 'right_eye': (1521, 617)}"
student_2,290,"{'angry': 0.011538612267208459, 'disgust': 1.5293071887790326e-08, 'fear': 0.00035562411385961414, 'happy': 99.93135332652052, 'sad': 0.00015841068068912353, 'surprise': 0.0035909948886359787, 'neutral': 0.052997723353890976}",happy,"{'x': 1262, 'y': 596, 'w': 50, 'h': 63, 'left_eye': (1288, 627), 'right_eye': (1309, 624)}"
student_3,290,"{'angry': 0.5160155240446329, 'disgust': 6.846787670156118e-06, 'fear': 0.005727636016672477, 'happy': 1.0359077714383602, 'sad': 0.25748678017407656, 'surprise': 0.0011811915101134218, 'neutral': 98.183673620224}",neutral,"{'x': 766, 'y': 479, 'w': 26, 'h': 35, 'left_eye': (775, 492), 'right_eye': (788, 493)}"
student_4,290,"{'angry': 32.358140630500394, 'disgust': 0.000190431762767068, 'fear': 6.276501718342509, 'happy': 0.0021607670380181456, 'sad': 48.138597385716125, 'surprise': 0.015127032004539014, 'neutral': 13.20928790680026}",sad,"{'x': 610, 'y': 488, 'w': 23, 'h': 31, 'left_eye': (618, 500), 'right_eye': (630, 500)}"
student_0,300,"{'angry': 63.40072751045227, 'disgust': 5.229377109117195e-06, 'fear': 0.9964350610971451, 'happy': 32.49666690826416, 'sad': 2.3476118221879005, 'surprise': 0.0011493275451357476, 'neutral': 0.7574025075882673}",angry,"{'x': 537, 'y': 600, 'w': 55, 'h': 69, 'left_eye': (562, 628), 'right_eye': (583, 623)}"
student_1,300,"{'angry': 6.079457327723503, 'disgust': 4.463050515823852e-05, 'fear': 3.755180537700653, 'happy': 0.0026358231480116956, 'sad': 32.51003324985504, 'surprise': 0.0001499185714237683, 'neutral': 57.65249729156494}",neutral,"{'x': 1461, 'y': 587, 'w': 50, 'h': 64, 'left_eye': (1486, 613), 'right_eye': (1507, 610)}"
student_2,300,"{'angry': 1.9082055474029028e-05, 'disgust': 1.873152991055114e-14, 'fear': 6.718113271992854e-09, 'happy': 99.99991059302751, 'sad': 8.283757818284677e-06, 'surprise': 2.083652819024072e-09, 'neutral': 6.765318238078086e-05}",happy,"{'x': 1273, 'y': 596, 'w': 46, 'h': 60, 'left_eye': (1297, 623), 'right_eye': (1316, 623)}"
student_3,300,"{'angry': 0.021953767135311938, 'disgust': 2.13197233002104e-09, 'fear': 0.001817045557874642, 'happy': 0.09679383360296986, 'sad': 0.016346814910598244, 'surprise': 0.00016092766195156878, 'neutral': 99.86292719023986}",neutral,"{'x': 765, 'y': 477, 'w': 27, 'h': 37, 'left_eye': (775, 492), 'right_eye': (788, 492)}"
student_4,300,"{'angry': 34.25523638725281, 'disgust': 0.004374759737402201, 'fear': 2.903788536787033, 'happy': 0.010559809015830979, 'sad': 55.63864707946777, 'surprise': 0.0010754529284895398, 'neutral': 7.186323404312134}",sad,"{'x': 610, 'y': 489, 'w': 23, 'h': 30, 'left_eye': (617, 500), 'right_eye': (630, 500)}"
student_0,310,"{'angry': 1.2624302878975868, 'disgust': 2.6361307581268534e-08, 'fear': 7.497617602348328, 'happy': 0.0028005340936942957, 'sad': 17.185287177562714, 'surprise': 0.004956116026733071, 'neutral': 74.04690384864807}",neutral,"{'x': 543, 'y': 598, 'w': 54, 'h': 67, 'left_eye': (566, 631), 'right_eye': (588, 622)}"
student_1,310,"{'angry': 98.47682118415833, 'disgust': 1.3769074769243161e-07, 'fear': 0.05339874769560993, 'happy': 0.33286947291344404, 'sad': 0.4314057994633913, 'surprise': 4.0484330554591e-06, 'neutral': 0.7054997142404318}",angry,"{'x': 1458, 'y': 589, 'w': 51, 'h': 65, 'left_eye': (1483, 613), 'right_eye': (1504, 611)}"
student_2,310,"{'angry': 0.09548603557050228, 'disgust': 1.7584328659836501e-06, 'fear': 0.8029568940401077, 'happy': 0.09590492700226605, 'sad': 15.348134934902191, 'surprise': 0.00036955534596927464, 'neutral': 83.65715146064758}",neutral,"{'x': 1283, 'y': 603, 'w': 45, 'h': 62, 'left_eye': (1306, 629), 'right_eye': (1324, 632)}"
