student_id,Frame,Emotions,Main Emotion,Region,Face Position
TjABtUgRwT3xhUDKze4Q,7380,"{'angry': 79.04662489891052, 'disgust': 7.932821972644888e-05, 'fear': 6.039166450500488, 'happy': 10.374447703361511, 'sad': 4.523846134543419, 'surprise': 0.0001636319325371005, 'neutral': 0.015679930220358074}",angry,"{'x': 1248, 'y': 606, 'w': 49, 'h': 56, 'left_eye': (1280, 634), 'right_eye': (1258, 627)}","{'pitch': -13.30035400390625, 'yaw': 31.446887969970703, 'roll': 10.030172348022461}"
P6gF42vwzA2PjCkJPDLz,7380,"{'angry': 0.00350251721101813, 'disgust': 4.512652306275537e-13, 'fear': 2.5249775603697344e-07, 'happy': 0.001067103585228324, 'sad': 0.0011877218639710918, 'surprise': 1.1988045001132264e-07, 'neutral': 99.9942421913147}",neutral,"{'x': 1450, 'y': 593, 'w': 55, 'h': 57, 'left_eye': (1487, 620), 'right_eye': (1465, 614)}","{'pitch': -18.14157485961914, 'yaw': 5.833426475524902, 'roll': 17.195859909057617}"
lcZXTRvsQHCo3tJjbOfc,7380,"{'angry': 96.02705836296082, 'disgust': 2.7956708059662105e-07, 'fear': 0.08318140171468258, 'happy': 6.531093390549358e-05, 'sad': 3.7641815841197968, 'surprise': 1.4054345187641815e-08, 'neutral': 0.12550910469144583}",angry,"{'x': 781, 'y': 475, 'w': 24, 'h': 33, 'left_eye': (797, 488), 'right_eye': (787, 488)}","{'pitch': -17.2446346282959, 'yaw': 17.328237533569336, 'roll': -4.659723281860352}"
HRnEUsOUUy7KEXHqUAGf,7440,"{'angry': 21.875733137130737, 'disgust': 0.003722224573721178, 'fear': 31.955444812774658, 'happy': 0.000233968899010506, 'sad': 44.65886056423187, 'surprise': 0.0002635323653521482, 'neutral': 1.5057438053190708}",sad,"{'x': 549, 'y': 607, 'w': 50, 'h': 55, 'left_eye': (584, 630), 'right_eye': (562, 632)}","{'pitch': -30.018335342407227, 'yaw': -1.4537012577056885, 'roll': -6.512791156768799}"
TjABtUgRwT3xhUDKze4Q,7440,"{'angry': 2.221297580445101, 'disgust': 0.1147016513330756, 'fear': 52.464514676986376, 'happy': 39.683378972604395, 'sad': 0.3025983099522221, 'surprise': 4.610080467452947, 'neutral': 0.6034238475949946}",fear,"{'x': 1242, 'y': 622, 'w': 51, 'h': 51, 'left_eye': (1275, 655), 'right_eye': (1256, 645)}","{'pitch': -18.42941665649414, 'yaw': 35.00688171386719, 'roll': 11.728084564208984}"
P6gF42vwzA2PjCkJPDLz,7440,"{'angry': 0.00025509556664287, 'disgust': 2.2861481432785924e-09, 'fear': 1.4721345021169389e-05, 'happy': 59.01593321656783, 'sad': 0.0016236160321616811, 'surprise': 0.00010188823050825438, 'neutral': 40.98207598817801}",happy,"{'x': 1447, 'y': 590, 'w': 57, 'h': 58, 'left_eye': (1488, 619), 'right_eye': (1464, 612)}","{'pitch': -15.94098949432373, 'yaw': 2.5251123905181885, 'roll': 21.917259216308594}"
lcZXTRvsQHCo3tJjbOfc,7440,"{'angry': 78.05543541908264, 'disgust': 4.443889353722419e-09, 'fear': 0.02975086390506476, 'happy': 1.3962851141968713e-05, 'sad': 12.057406455278397, 'surprise': 3.472417631211755e-08, 'neutral': 9.85739678144455}",angry,"{'x': 780, 'y': 475, 'w': 25, 'h': 33, 'left_eye': (796, 488), 'right_eye': (786, 488)}","{'pitch': -15.000080108642578, 'yaw': 16.69512176513672, 'roll': -1.2269407510757446}"
TjABtUgRwT3xhUDKze4Q,7500,"{'angry': 38.22875916957855, 'disgust': 0.004485059616854414, 'fear': 13.047769665718079, 'happy': 0.050904485397040844, 'sad': 48.34134578704834, 'surprise': 0.03162124194204807, 'neutral': 0.295121967792511}",sad,"{'x': 1243, 'y': 622, 'w': 54, 'h': 54, 'left_eye': (1278, 655), 'right_eye': (1257, 646)}","{'pitch': -22.32370948791504, 'yaw': 13.041498184204102, 'roll': 11.752208709716797}"
HRnEUsOUUy7KEXHqUAGf,7500,"{'angry': 52.92384343885442, 'disgust': 0.01226605163889686, 'fear': 23.077081029241146, 'happy': 6.495882690355e-05, 'sad': 23.387092255776658, 'surprise': 4.5930229825974985e-05, 'neutral': 0.5996061380717836}",angry,"{'x': 553, 'y': 607, 'w': 49, 'h': 56, 'left_eye': (587, 631), 'right_eye': (565, 633)}","{'pitch': -27.810791015625, 'yaw': 1.2640031576156616, 'roll': -5.683705806732178}"
P6gF42vwzA2PjCkJPDLz,7500,"{'angry': 5.0057011122168005e-05, 'disgust': 4.712821123640766e-15, 'fear': 4.254398753740556e-08, 'happy': 6.352334859281307e-05, 'sad': 0.00040532625149668206, 'surprise': 3.809910392219569e-08, 'neutral': 99.99948143955955}",neutral,"{'x': 1449, 'y': 592, 'w': 55, 'h': 58, 'left_eye': (1487, 620), 'right_eye': (1465, 613)}","{'pitch': -13.392359733581543, 'yaw': 2.0028748512268066, 'roll': 20.448863983154297}"
lcZXTRvsQHCo3tJjbOfc,7500,"{'angry': 91.89478158950806, 'disgust': 5.121749691028299e-08, 'fear': 0.06586494273506105, 'happy': 0.0013516850231098942, 'sad': 5.916303023695946, 'surprise': 1.4219498911671735e-07, 'neutral': 2.1216992288827896}",angry,"{'x': 780, 'y': 475, 'w': 25, 'h': 33, 'left_eye': (796, 488), 'right_eye': (786, 488)}","{'pitch': -17.01466941833496, 'yaw': 17.832489013671875, 'roll': -2.5374090671539307}"
TjABtUgRwT3xhUDKze4Q,7560,"{'angry': 59.954166412353516, 'disgust': 0.0001848573560891964, 'fear': 0.0032053892937256023, 'happy': 0.0006874457085359609, 'sad': 40.02711772918701, 'surprise': 7.844543348234367e-08, 'neutral': 0.014636856212746352}",angry,"{'x': 1249, 'y': 625, 'w': 51, 'h': 54, 'left_eye': (1286, 655), 'right_eye': (1262, 648)}","{'pitch': -21.588802337646484, 'yaw': 9.111405372619629, 'roll': 12.74453067779541}"
HRnEUsOUUy7KEXHqUAGf,7560,"{'angry': 56.58584574376617, 'disgust': 2.5740364264420818e-06, 'fear': 16.62994722306414, 'happy': 2.371254800632464e-06, 'sad': 25.59035572948192, 'surprise': 2.6521309397344823e-06, 'neutral': 1.1938501861006132}",angry,"{'x': 552, 'y': 609, 'w': 51, 'h': 59, 'left_eye': (587, 633), 'right_eye': (565, 636)}","{'pitch': -32.88230895996094, 'yaw': 4.540491104125977, 'roll': -7.551589488983154}"
P6gF42vwzA2PjCkJPDLz,7560,"{'angry': 0.0016567271813983098, 'disgust': 1.48424323385862e-13, 'fear': 3.130439907295113e-07, 'happy': 0.000850604828883661, 'sad': 0.0005491586762218503, 'surprise': 4.933974562248977e-07, 'neutral': 99.9969482421875}",neutral,"{'x': 1452, 'y': 593, 'w': 54, 'h': 57, 'left_eye': (1490, 621), 'right_eye': (1468, 615)}","{'pitch': -19.257484436035156, 'yaw': 9.783194541931152, 'roll': 20.412322998046875}"
lcZXTRvsQHCo3tJjbOfc,7560,"{'angry': 76.76108479499817, 'disgust': 0.003680178997456096, 'fear': 0.7895871065557003, 'happy': 0.002266533556394279, 'sad': 21.469898521900177, 'surprise': 0.00023359855276794406, 'neutral': 0.9732550010085106}",angry,"{'x': 782, 'y': 475, 'w': 25, 'h': 33, 'left_eye': (799, 488), 'right_eye': (788, 489)}","{'pitch': -16.51777458190918, 'yaw': 8.047391891479492, 'roll': -2.9350979328155518}"
pnAvdH03UCcuuJfrt2jv,7560,"{'angry': 8.773443847894669, 'disgust': 1.6445460460090544e-05, 'fear': 0.5048599559813738, 'happy': 0.004119264121982269, 'sad': 87.53712177276611, 'surprise': 0.00023942077405081363, 'neutral': 3.1802039593458176}",sad,"{'x': 625, 'y': 483, 'w': 26, 'h': 31, 'left_eye': (643, 494), 'right_eye': (632, 494)}","{'pitch': -11.66746997833252, 'yaw': -3.7666399478912354, 'roll': -2.510697603225708}"
HRnEUsOUUy7KEXHqUAGf,7620,"{'angry': 88.3830189704895, 'disgust': 3.075568022481434e-07, 'fear': 3.884230926632881, 'happy': 3.08387382297326e-07, 'sad': 7.4706315994262695, 'surprise': 2.407921506630828e-06, 'neutral': 0.26211882941424847}",angry,"{'x': 550, 'y': 608, 'w': 53, 'h': 58, 'left_eye': (585, 632), 'right_eye': (563, 637)}","{'pitch': -31.423641204833984, 'yaw': 4.278814315795898, 'roll': -12.968132019042969}"
TjABtUgRwT3xhUDKze4Q,7620,"{'angry': 0.0007437176464009099, 'disgust': 4.841727463400503e-07, 'fear': 99.76280331611633, 'happy': 0.21397389937192202, 'sad': 0.007018385804258287, 'surprise': 0.00905354754650034, 'neutral': 0.006407081673387438}",fear,"{'x': 1266, 'y': 620, 'w': 53, 'h': 53, 'left_eye': (1310, 649), 'right_eye': (1296, 643)}","{'pitch': -22.900318145751953, 'yaw': -32.571990966796875, 'roll': 18.89969825744629}"
P6gF42vwzA2PjCkJPDLz,7620,"{'angry': 0.00032596728942735353, 'disgust': 7.470616295447274e-13, 'fear': 8.749264091001407e-08, 'happy': 0.0006678821591776796, 'sad': 0.0010362786269979551, 'surprise': 2.134950133347857e-08, 'neutral': 99.99797344207764}",neutral,"{'x': 1453, 'y': 593, 'w': 53, 'h': 56, 'left_eye': (1491, 622), 'right_eye': (1470, 615)}","{'pitch': -16.663719177246094, 'yaw': 12.488240242004395, 'roll': 18.453353881835938}"
HRnEUsOUUy7KEXHqUAGf,7620,"{'angry': 0.16035253647714853, 'disgust': 1.2813816852030868e-05, 'fear': 10.339707136154175, 'happy': 0.00022471165266324533, 'sad': 89.49612975120544, 'surprise': 1.9517560900794706e-07, 'neutral': 0.0035714987461687997}",sad,"{'x': 784, 'y': 476, 'w': 23, 'h': 31, 'left_eye': (800, 488), 'right_eye': (789, 488)}","{'pitch': -6.653141975402832, 'yaw': -43.02644729614258, 'roll': -7.185096740722656}"
pnAvdH03UCcuuJfrt2jv,7620,"{'angry': 4.401803761720657, 'disgust': 8.571562126746812e-07, 'fear': 0.27438353281468153, 'happy': 0.058834487572312355, 'sad': 7.974161207675934, 'surprise': 0.0058776971854968, 'neutral': 87.28494048118591}",neutral,"{'x': 626, 'y': 483, 'w': 26, 'h': 31, 'left_eye': (644, 494), 'right_eye': (633, 494)}","{'pitch': -12.100234985351562, 'yaw': -9.655450820922852, 'roll': -0.970758318901062}"
P6gF42vwzA2PjCkJPDLz,7680,"{'angry': 5.855778232216835, 'disgust': 1.60391058073861e-10, 'fear': 1.4454194285917765e-05, 'happy': 8.571731768824975e-05, 'sad': 0.12890951475128531, 'surprise': 7.825503800518163e-07, 'neutral': 94.0152108669281}",neutral,"{'x': 1462, 'y': 593, 'w': 57, 'h': 59, 'left_eye': (1508, 621), 'right_eye': (1489, 617)}","{'pitch': -17.22673988342285, 'yaw': -18.413991928100586, 'roll': 13.155753135681152}"
HRnEUsOUUy7KEXHqUAGf,7680,"{'angry': 86.45999431610107, 'disgust': 3.680661997407242e-07, 'fear': 5.128633975982666, 'happy': 1.3667235343461925e-06, 'sad': 8.221500366926193, 'surprise': 1.6716022344098747e-06, 'neutral': 0.18986897775903344}",angry,"{'x': 552, 'y': 608, 'w': 53, 'h': 57, 'left_eye': (587, 632), 'right_eye': (565, 636)}","{'pitch': -28.2458553314209, 'yaw': 4.403595924377441, 'roll': -12.745820045471191}"
TjABtUgRwT3xhUDKze4Q,7680,"{'angry': 0.04036656464450061, 'disgust': 1.6507830480350094e-05, 'fear': 97.9211688041687, 'happy': 1.1697068810462952, 'sad': 0.8680001832544804, 'surprise': 4.242610884830356e-06, 'neutral': 0.0007441279649356147}",fear,"{'x': 1267, 'y': 616, 'w': 48, 'h': 56, 'left_eye': (1308, 644), 'right_eye': (1291, 642)}","{'pitch': -16.92354393005371, 'yaw': -60.37527084350586, 'roll': 12.48034381866455}"
lcZXTRvsQHCo3tJjbOfc,7680,"{'angry': 0.4971353167823146, 'disgust': 3.827423606365388e-08, 'fear': 1.0529539244147494, 'happy': 98.36100926166829, 'sad': 0.008804528421945701, 'surprise': 0.0001096550315072383, 'neutral': 0.07998668483379094}",happy,"{'x': 782, 'y': 476, 'w': 25, 'h': 33, 'left_eye': (800, 489), 'right_eye': (789, 490)}","{'pitch': -15.349159240722656, 'yaw': -5.4528703689575195, 'roll': -1.4987214803695679}"
pnAvdH03UCcuuJfrt2jv,7680,"{'angry': 6.2914058566093445, 'disgust': 2.020830613957969e-06, 'fear': 1.2700727209448814, 'happy': 0.008100938430288807, 'sad': 75.59595108032227, 'surprise': 0.0008658702427055687, 'neutral': 16.833607852458954}",sad,"{'x': 628, 'y': 483, 'w': 26, 'h': 31, 'left_eye': (646, 494), 'right_eye': (635, 494)}","{'pitch': -10.993148803710938, 'yaw': -10.963336944580078, 'roll': -0.8993923664093018}"
P6gF42vwzA2PjCkJPDLz,7740,"{'angry': 18.564461171627045, 'disgust': 2.2908808716692874e-05, 'fear': 0.02630548842716962, 'happy': 0.006718815711792558, 'sad': 8.603451400995255, 'surprise': 5.2775220638068276e-05, 'neutral': 72.79898524284363}",neutral,"{'x': 1464, 'y': 589, 'w': 56, 'h': 58, 'left_eye': (1511, 616), 'right_eye': (1492, 613)}","{'pitch': -15.186216354370117, 'yaw': -23.479434967041016, 'roll': 12.30007266998291}"
TjABtUgRwT3xhUDKze4Q,7740,"{'angry': 0.008906468232175304, 'disgust': 2.5737075872443715e-05, 'fear': 99.88908767039106, 'happy': 0.033849031586514804, 'sad': 0.06242037424343075, 'surprise': 6.969624297891003e-05, 'neutral': 0.005640418357552751}",fear,"{'x': 1267, 'y': 616, 'w': 49, 'h': 57, 'left_eye': (1309, 643), 'right_eye': (1292, 642)}","{'pitch': -18.628215789794922, 'yaw': -51.42816925048828, 'roll': 17.90252113342285}"
HRnEUsOUUy7KEXHqUAGf,7740,"{'angry': 70.96022367477417, 'disgust': 0.0009001057151181158, 'fear': 18.708793818950653, 'happy': 1.251609530299902, 'sad': 6.875872611999512, 'surprise': 0.003357464447617531, 'neutral': 2.1992454305291176}",angry,"{'x': 554, 'y': 596, 'w': 51, 'h': 62, 'left_eye': (593, 618), 'right_eye': (570, 626)}","{'pitch': -14.128095626831055, 'yaw': -19.238445281982422, 'roll': -17.874828338623047}"
lcZXTRvsQHCo3tJjbOfc,7740,"{'angry': 8.320745825767517, 'disgust': 0.005764673187513836, 'fear': 6.000448018312454, 'happy': 0.08233109838329256, 'sad': 25.97942054271698, 'surprise': 0.007684717274969444, 'neutral': 59.60360765457153}",neutral,"{'x': 783, 'y': 476, 'w': 25, 'h': 33, 'left_eye': (801, 490), 'right_eye': (790, 490)}","{'pitch': -17.97516632080078, 'yaw': -3.284688949584961, 'roll': 1.0309404134750366}"
pnAvdH03UCcuuJfrt2jv,7740,"{'angry': 6.677073240280151, 'disgust': 2.0780168696887813e-06, 'fear': 1.8267745152115822, 'happy': 0.0010719973943196237, 'sad': 83.25670957565308, 'surprise': 0.0004918231752526481, 'neutral': 8.237875998020172}",sad,"{'x': 628, 'y': 483, 'w': 25, 'h': 31, 'left_eye': (646, 494), 'right_eye': (635, 494)}","{'pitch': -10.826859474182129, 'yaw': -13.729935646057129, 'roll': -2.4100096225738525}"
P6gF42vwzA2PjCkJPDLz,7800,"{'angry': 28.933104872703552, 'disgust': 6.090426296623264e-06, 'fear': 0.006307674630079418, 'happy': 0.017950462643057108, 'sad': 2.6662038639187813, 'surprise': 4.71214349317961e-05, 'neutral': 68.37637424468994}",neutral,"{'x': 1461, 'y': 592, 'w': 57, 'h': 57, 'left_eye': (1507, 620), 'right_eye': (1488, 617)}","{'pitch': -14.71245288848877, 'yaw': -19.57929801940918, 'roll': 11.801015853881836}"
TjABtUgRwT3xhUDKze4Q,7800,"{'angry': 0.0007692385690811139, 'disgust': 2.427838098374098e-06, 'fear': 99.84756705419429, 'happy': 0.09887378568180544, 'sad': 0.04692656477903988, 'surprise': 0.00019331381555006614, 'neutral': 0.0056762545827924085}",fear,"{'x': 1267, 'y': 617, 'w': 49, 'h': 56, 'left_eye': (1309, 645), 'right_eye': (1291, 643)}","{'pitch': -23.24590301513672, 'yaw': -45.22412872314453, 'roll': 16.96769905090332}"
HRnEUsOUUy7KEXHqUAGf,7800,"{'angry': 14.501866698265076, 'disgust': 0.00017595614281162852, 'fear': 18.099454045295715, 'happy': 0.13339848956093192, 'sad': 57.89926052093506, 'surprise': 0.0015087323845364153, 'neutral': 9.364336729049683}",sad,"{'x': 550, 'y': 590, 'w': 53, 'h': 65, 'left_eye': (586, 614), 'right_eye': (563, 619)}","{'pitch': -13.477484703063965, 'yaw': 7.58860445022583, 'roll': -6.190903186798096}"
lcZXTRvsQHCo3tJjbOfc,7800,"{'angry': 18.761754035949707, 'disgust': 0.011321212514303625, 'fear': 64.05471563339233, 'happy': 4.0104299783706665, 'sad': 6.295544654130936, 'surprise': 0.0014656654457212426, 'neutral': 6.864769011735916}",fear,"{'x': 783, 'y': 476, 'w': 25, 'h': 33, 'left_eye': (800, 490), 'right_eye': (789, 490)}","{'pitch': -20.58473777770996, 'yaw': -5.481227397918701, 'roll': 1.4577986001968384}"
pnAvdH03UCcuuJfrt2jv,7800,"{'angry': 6.581524014472961, 'disgust': 2.2071173333415572e-06, 'fear': 0.5692057311534882, 'happy': 0.008110259659588337, 'sad': 56.1582088470459, 'surprise': 0.0003125819148408482, 'neutral': 36.68264150619507}",sad,"{'x': 627, 'y': 483, 'w': 26, 'h': 31, 'left_eye': (645, 494), 'right_eye': (634, 494)}","{'pitch': -10.357743263244629, 'yaw': -15.169096946716309, 'roll': 0.4075988829135895}"
P6gF42vwzA2PjCkJPDLz,7860,"{'angry': 0.04640223050955683, 'disgust': 1.3832165935648982e-11, 'fear': 1.8560969650138759e-06, 'happy': 0.009738808876136318, 'sad': 0.004189788160147145, 'surprise': 1.534589788576568e-07, 'neutral': 99.93966817855835}",neutral,"{'x': 1460, 'y': 593, 'w': 58, 'h': 57, 'left_eye': (1506, 621), 'right_eye': (1485, 617)}","{'pitch': -15.165020942687988, 'yaw': -12.14171314239502, 'roll': 13.687167167663574}"
HRnEUsOUUy7KEXHqUAGf,7860,"{'angry': 73.1233298778534, 'disgust': 7.238929242703307e-05, 'fear': 2.005588822066784, 'happy': 0.0001596054630681465, 'sad': 17.078423500061035, 'surprise': 0.00011185322819073917, 'neutral': 7.792315632104874}",angry,"{'x': 551, 'y': 592, 'w': 51, 'h': 63, 'left_eye': (587, 616), 'right_eye': (564, 619)}","{'pitch': -16.506799697875977, 'yaw': 6.653342247009277, 'roll': -11.766853332519531}"
TjABtUgRwT3xhUDKze4Q,7860,"{'angry': 5.343570705917955e-05, 'disgust': 8.780912628958415e-10, 'fear': 4.861154779791832, 'happy': 0.03823639708571136, 'sad': 0.340173183940351, 'surprise': 0.001154212986875791, 'neutral': 94.75922584533691}",neutral,"{'x': 1266, 'y': 615, 'w': 49, 'h': 57, 'left_eye': (1307, 643), 'right_eye': (1288, 641)}","{'pitch': -20.33030128479004, 'yaw': -31.17739486694336, 'roll': 14.456561088562012}"
lcZXTRvsQHCo3tJjbOfc,7860,"{'angry': 18.74175928483959, 'disgust': 6.474078690448751e-05, 'fear': 0.4480159642854908, 'happy': 1.2404364341757557, 'sad': 2.063412156010399, 'surprise': 0.0019108819517273873, 'neutral': 77.50440105822092}",neutral,"{'x': 785, 'y': 477, 'w': 24, 'h': 32, 'left_eye': (802, 490), 'right_eye': (791, 490)}","{'pitch': -20.6605281829834, 'yaw': 0.9061993360519409, 'roll': 5.56071138381958}"
P6gF42vwzA2PjCkJPDLz,7920,"{'angry': 55.052095049369925, 'disgust': 2.7320651992365587e-05, 'fear': 0.011989785733453395, 'happy': 0.0048802435779514, 'sad': 4.5000350326257905, 'surprise': 0.0001254076515238633, 'neutral': 40.430836030145166}",angry,"{'x': 1463, 'y': 593, 'w': 57, 'h': 57, 'left_eye': (1509, 621), 'right_eye': (1490, 617)}","{'pitch': -17.136272430419922, 'yaw': -22.204103469848633, 'roll': 12.701178550720215}"
TjABtUgRwT3xhUDKze4Q,7920,"{'angry': 4.537533596158028, 'disgust': 0.004244699812261388, 'fear': 4.701032117009163, 'happy': 76.9061028957367, 'sad': 13.534526526927948, 'surprise': 0.001589617386343889, 'neutral': 0.3149667754769325}",happy,"{'x': 1265, 'y': 616, 'w': 48, 'h': 57, 'left_eye': (1307, 643), 'right_eye': (1292, 644)}","{'pitch': -26.08013153076172, 'yaw': -47.16070556640625, 'roll': 12.401543617248535}"
HRnEUsOUUy7KEXHqUAGf,7920,"{'angry': 0.060573223863436214, 'disgust': 4.893278962809681e-07, 'fear': 40.01291036682787, 'happy': 6.463373937170831e-05, 'sad': 59.656796434926775, 'surprise': 1.3028680067552683e-05, 'neutral': 0.2696441880028956}",sad,"{'x': 554, 'y': 592, 'w': 50, 'h': 60, 'left_eye': (592, 614), 'right_eye': (570, 619)}","{'pitch': -12.750618934631348, 'yaw': -20.794431686401367, 'roll': -13.854117393493652}"
lcZXTRvsQHCo3tJjbOfc,7920,"{'angry': 3.808155655860901, 'disgust': 0.0007136076419556048, 'fear': 1.7262276262044907, 'happy': 0.43584518134593964, 'sad': 8.399397134780884, 'surprise': 0.01164076165878214, 'neutral': 85.6180191040039}",neutral,"{'x': 784, 'y': 477, 'w': 25, 'h': 32, 'left_eye': (802, 491), 'right_eye': (791, 491)}","{'pitch': -18.780513763427734, 'yaw': -2.5949957370758057, 'roll': 4.523243427276611}"
P6gF42vwzA2PjCkJPDLz,7980,"{'angry': 3.9545006061195607, 'disgust': 3.165917141847702e-05, 'fear': 0.003091476168987388, 'happy': 0.8211726275178638, 'sad': 7.947010344623286, 'surprise': 0.000672260022734494, 'neutral': 87.27351578789761}",neutral,"{'x': 1463, 'y': 593, 'w': 57, 'h': 57, 'left_eye': (1509, 622), 'right_eye': (1490, 618)}","{'pitch': -19.578529357910156, 'yaw': -18.394264221191406, 'roll': 12.359892845153809}"
TjABtUgRwT3xhUDKze4Q,7980,"{'angry': 0.00552705314476043, 'disgust': 9.565754766072132e-06, 'fear': 97.99006581306458, 'happy': 1.7705488950014114, 'sad': 0.044449191773310304, 'surprise': 0.006295290222624317, 'neutral': 0.1831050612963736}",fear,"{'x': 1264, 'y': 615, 'w': 48, 'h': 57, 'left_eye': (1305, 642), 'right_eye': (1287, 642)}","{'pitch': -28.06142807006836, 'yaw': -31.05135726928711, 'roll': 14.323559761047363}"
HRnEUsOUUy7KEXHqUAGf,7980,"{'angry': 0.00014214834601792428, 'disgust': 1.7035343685595865e-14, 'fear': 3.3187875639669637, 'happy': 4.549256389636927e-05, 'sad': 2.3196491864114517, 'surprise': 4.0411827406209814e-07, 'neutral': 94.36137642630199}",neutral,"{'x': 558, 'y': 591, 'w': 50, 'h': 60, 'left_eye': (599, 613), 'right_eye': (577, 620)}","{'pitch': -14.769638061523438, 'yaw': -26.892986297607422, 'roll': -12.058442115783691}"
lcZXTRvsQHCo3tJjbOfc,7980,"{'angry': 54.686325788497925, 'disgust': 0.023697498545516282, 'fear': 5.87952733039856, 'happy': 0.5808568093925714, 'sad': 19.87346112728119, 'surprise': 0.008960924606071785, 'neutral': 18.947164714336395}",angry,"{'x': 784, 'y': 477, 'w': 25, 'h': 32, 'left_eye': (801, 490), 'right_eye': (790, 490)}","{'pitch': -16.424955368041992, 'yaw': -7.37521505355835, 'roll': 4.902845859527588}"
P6gF42vwzA2PjCkJPDLz,8040,"{'angry': 0.2882259199395776, 'disgust': 1.3747436522493217e-07, 'fear': 0.0003808355131695862, 'happy': 0.18833632348105311, 'sad': 0.3029251703992486, 'surprise': 0.00021044011191406753, 'neutral': 99.21992421150208}",neutral,"{'x': 1463, 'y': 593, 'w': 57, 'h': 58, 'left_eye': (1509, 623), 'right_eye': (1490, 619)}","{'pitch': -21.020116806030273, 'yaw': -16.64973258972168, 'roll': 14.720426559448242}"
TjABtUgRwT3xhUDKze4Q,8040,"{'angry': 0.001685707138676662, 'disgust': 2.643053846895782e-05, 'fear': 98.58713746070862, 'happy': 1.199998613446951, 'sad': 0.01656145614106208, 'surprise': 0.09990104008466005, 'neutral': 0.09468719945289195}",fear,"{'x': 1264, 'y': 615, 'w': 49, 'h': 57, 'left_eye': (1306, 642), 'right_eye': (1288, 643)}","{'pitch': -23.199562072753906, 'yaw': -38.323917388916016, 'roll': 14.424032211303711}"
HRnEUsOUUy7KEXHqUAGf,8040,"{'angry': 0.3808998269960284, 'disgust': 1.4210686447024834e-09, 'fear': 2.2407710552215576, 'happy': 0.00366094900527969, 'sad': 11.03045791387558, 'surprise': 9.268420342323225e-06, 'neutral': 86.3442063331604}",neutral,"{'x': 562, 'y': 596, 'w': 50, 'h': 62, 'left_eye': (604, 622), 'right_eye': (582, 626)}","{'pitch': -13.861308097839355, 'yaw': -23.334550857543945, 'roll': -9.483718872070312}"
lcZXTRvsQHCo3tJjbOfc,8040,"{'angry': 27.279620008445978, 'disgust': 0.0014050090540683171, 'fear': 3.2486116587288176, 'happy': 0.06492855996398986, 'sad': 16.13977945684072, 'surprise': 0.006771387819544245, 'neutral': 53.25888712757153}",neutral,"{'x': 785, 'y': 477, 'w': 24, 'h': 32, 'left_eye': (802, 490), 'right_eye': (791, 490)}","{'pitch': -20.825450897216797, 'yaw': 6.360097885131836, 'roll': 2.0688421726226807}"
P6gF42vwzA2PjCkJPDLz,8100,"{'angry': 0.38843508809804916, 'disgust': 4.119327795537586e-09, 'fear': 6.181120397741324e-05, 'happy': 0.03791844646912068, 'sad': 0.17554996302351356, 'surprise': 4.6095323114059283e-05, 'neutral': 99.39799308776855}",neutral,"{'x': 1463, 'y': 593, 'w': 57, 'h': 58, 'left_eye': (1509, 622), 'right_eye': (1490, 618)}","{'pitch': -19.603416442871094, 'yaw': -18.13129234313965, 'roll': 13.238900184631348}"
TjABtUgRwT3xhUDKze4Q,8100,"{'angry': 0.005574919487116858, 'disgust': 1.1988759318626308e-06, 'fear': 87.72688508033752, 'happy': 0.07848618552088737, 'sad': 0.23664729669690132, 'surprise': 0.01605874567758292, 'neutral': 11.9363434612751}",fear,"{'x': 1266, 'y': 615, 'w': 48, 'h': 57, 'left_eye': (1307, 642), 'right_eye': (1289, 642)}","{'pitch': -24.243783950805664, 'yaw': -33.230342864990234, 'roll': 14.060303688049316}"
HRnEUsOUUy7KEXHqUAGf,8100,"{'angry': 18.601607548998885, 'disgust': 0.002196299930916735, 'fear': 55.211501692354474, 'happy': 0.7515372278198924, 'sad': 19.530822988650442, 'surprise': 0.00889113838149634, 'neutral': 5.893436116762624}",fear,"{'x': 557, 'y': 596, 'w': 50, 'h': 60, 'left_eye': (596, 618), 'right_eye': (573, 625)}","{'pitch': -13.28240966796875, 'yaw': -18.363569259643555, 'roll': -14.868437767028809}"
lcZXTRvsQHCo3tJjbOfc,8100,"{'angry': 15.70026074053411, 'disgust': 0.010794358884067245, 'fear': 72.14841676642995, 'happy': 0.11417103913328285, 'sad': 9.157981524347157, 'surprise': 0.34903369130395, 'neutral': 2.519343943556782}",fear,"{'x': 786, 'y': 478, 'w': 24, 'h': 31, 'left_eye': (803, 491), 'right_eye': (793, 491)}","{'pitch': -16.389427185058594, 'yaw': 6.374223709106445, 'roll': 5.259606838226318}"
P6gF42vwzA2PjCkJPDLz,8160,"{'angry': 2.6451678946614265, 'disgust': 1.3026843492802698e-08, 'fear': 0.00017925856354850112, 'happy': 0.004898979386780411, 'sad': 0.3169981064274907, 'surprise': 1.687026696117755e-05, 'neutral': 97.03274369239807}",neutral,"{'x': 1462, 'y': 592, 'w': 56, 'h': 58, 'left_eye': (1507, 621), 'right_eye': (1489, 618)}","{'pitch': -18.486841201782227, 'yaw': -17.418886184692383, 'roll': 11.49070930480957}"
